time_stamp,advertising_address
1707957811.9391968,7c:54:e8:56:49:31
1707957811.9655426,7c:39:d7:58:82:a9
1707957811.967985,7c:54:e8:56:49:31
1707957811.9917717,7c:39:d7:58:82:a9
1707957812.0132556,7c:39:d7:58:82:a9
1707957812.072258,7c:54:e8:56:49:31
1707957812.080549,7c:39:d7:58:82:a9
1707957812.106972,7c:39:d7:58:82:a9
1707957812.1786184,7c:39:d7:58:82:a9
1707957812.1966643,7c:54:e8:56:49:31
1707957812.235957,7c:54:e8:56:49:31
1707957812.2410526,7c:39:d7:58:82:a9
1707957812.2633073,7c:54:e8:56:49:31
1707957812.289783,7c:54:e8:56:49:31
1707957812.2931266,7c:39:d7:58:82:a9
1707957812.3147786,7c:54:e8:56:49:31
1707957812.330624,7c:39:d7:58:82:a9
1707957812.3470132,7c:39:d7:58:82:a9
1707957812.363601,7c:54:e8:56:49:31
1707957812.3843148,7c:39:d7:58:82:a9
1707957812.4104471,7c:39:d7:58:82:a9
1707957812.4393203,7c:54:e8:56:49:31
1707957812.4586444,7c:39:d7:58:82:a9
1707957812.4596016,7c:54:e8:56:49:31
1707957812.4797623,7c:54:e8:56:49:31
1707957812.484625,7c:39:d7:58:82:a9
1707957812.5117605,7c:39:d7:58:82:a9
1707957812.5307775,7c:54:e8:56:49:31
1707957812.5386305,7c:39:d7:58:82:a9
1707957812.5957806,7c:39:d7:58:82:a9
1707957812.6033027,7c:54:e8:56:49:31
1707957812.6496308,7c:54:e8:56:49:31
1707957812.663092,7c:39:d7:58:82:a9
1707957812.759235,7c:54:e8:56:49:31
1707957812.7749412,7c:39:d7:58:82:a9
1707957812.7919238,7c:54:e8:56:49:31
1707957812.816967,7c:39:d7:58:82:a9
1707957812.8317645,7c:39:d7:58:82:a9
1707957812.8482568,7c:39:d7:58:82:a9
1707957812.8679597,7c:54:e8:56:49:31
1707957812.9029877,7c:39:d7:58:82:a9
1707957812.9182446,7c:39:d7:58:82:a9
1707957812.9593637,7c:39:d7:58:82:a9
1707957812.96356,7c:54:e8:56:49:31
1707957813.0147343,7c:39:d7:58:82:a9
1707957813.0330834,7c:39:d7:58:82:a9
1707957813.034591,7c:54:e8:56:49:31
1707957813.059692,7c:54:e8:56:49:31
1707957813.070522,7c:39:d7:58:82:a9
1707957813.0858612,7c:39:d7:58:82:a9
1707957813.0885448,7c:54:e8:56:49:31
1707957813.125618,7c:54:e8:56:49:31
1707957813.1354928,7c:54:e8:56:49:31
1707957813.1523075,7c:39:d7:58:82:a9
1707957813.16417,7c:54:e8:56:49:31
1707957813.192891,7c:54:e8:56:49:31
1707957813.218547,7c:54:e8:56:49:31
1707957813.2210047,7c:39:d7:58:82:a9
1707957813.2485516,7c:39:d7:58:82:a9
1707957813.2506082,e8:de:fb:11:dc:b8
1707957813.3006032,7c:39:d7:58:82:a9
1707957813.3281052,7c:54:e8:56:49:31
1707957813.3486085,7c:39:d7:58:82:a9
1707957813.3556104,7c:54:e8:56:49:31
1707957813.3756557,7c:54:e8:56:49:31
1707957813.3857481,7c:39:d7:58:82:a9
1707957813.3980231,7c:54:e8:56:49:31
1707957813.4384775,7c:39:d7:58:82:a9
1707957813.4594145,7c:39:d7:58:82:a9
1707957813.486094,7c:39:d7:58:82:a9
1707957813.528485,7c:39:d7:58:82:a9
1707957813.5310605,7c:54:e8:56:49:31
1707957813.5707867,7c:54:e8:56:49:31
1707957813.5967152,7c:39:d7:58:82:a9
1707957813.6057212,7c:54:e8:56:49:31
1707957813.6644452,7c:39:d7:58:82:a9
1707957813.6832116,7c:54:e8:56:49:31
1707957813.693691,7c:39:d7:58:82:a9
1707957813.7355027,7c:54:e8:56:49:31
1707957813.7573745,7c:54:e8:56:49:31
1707957813.7929487,7c:54:e8:56:49:31
1707957813.8066044,ef:21:ad:2c:3f:0b
1707957813.8335416,7c:54:e8:56:49:31
1707957813.873682,7c:39:d7:58:82:a9
1707957813.8797147,7c:54:e8:56:49:31
1707957813.908455,7c:54:e8:56:49:31
1707957813.9159184,7c:39:d7:58:82:a9
1707957813.9419231,7c:39:d7:58:82:a9
1707957813.9683926,7c:39:d7:58:82:a9
1707957813.9898765,7c:54:e8:56:49:31
1707957814.0154498,7c:54:e8:56:49:31
1707957814.0160825,7c:39:d7:58:82:a9
1707957814.0304644,7c:39:d7:58:82:a9
1707957814.0368607,7c:54:e8:56:49:31
1707957814.0634391,7c:54:e8:56:49:31
1707957814.073118,7c:39:d7:58:82:a9
1707957814.091809,7c:54:e8:56:49:31
1707957814.1274128,7c:39:d7:58:82:a9
1707957814.141969,7c:54:e8:56:49:31
1707957814.1533356,7c:39:d7:58:82:a9
1707957814.1711192,7c:54:e8:56:49:31
1707957814.17932,7c:39:d7:58:82:a9
1707957814.193321,7c:54:e8:56:49:31
1707957814.1960464,7c:39:d7:58:82:a9
1707957814.2194552,7c:54:e8:56:49:31
1707957814.222315,7c:39:d7:58:82:a9
1707957814.2483442,7c:54:e8:56:49:31
1707957814.2645864,7c:39:d7:58:82:a9
1707957814.2747982,7c:54:e8:56:49:31
1707957814.3021677,7c:39:d7:58:82:a9
1707957814.3046603,7c:54:e8:56:49:31
1707957814.3284888,7c:39:d7:58:82:a9
1707957814.376199,7c:39:d7:58:82:a9
1707957814.3786073,7c:54:e8:56:49:31
1707957814.4021716,7c:39:d7:58:82:a9
1707957814.4079254,7c:54:e8:56:49:31
1707957814.428333,7c:39:d7:58:82:a9
1707957814.433393,7c:54:e8:56:49:31
1707957814.443589,7c:39:d7:58:82:a9
1707957814.471946,7c:39:d7:58:82:a9
1707957814.4782634,7c:54:e8:56:49:31
1707957814.5033643,7c:54:e8:56:49:31
1707957814.5257201,7c:39:d7:58:82:a9
1707957814.5321765,7c:54:e8:56:49:31
1707957814.5517614,7c:39:d7:58:82:a9
1707957814.5720043,7c:39:d7:58:82:a9
1707957814.582216,7c:54:e8:56:49:31
1707957814.5979345,7c:39:d7:58:82:a9
1707957814.6244707,7c:39:d7:58:82:a9
1707957814.6504865,7c:39:d7:58:82:a9
1707957814.6830814,7c:54:e8:56:49:31
1707957814.7248237,7c:39:d7:58:82:a9
1707957814.725706,7c:54:e8:56:49:31
1707957814.7496104,7c:54:e8:56:49:31
1707957814.750803,7c:39:d7:58:82:a9
1707957814.7771525,7c:54:e8:56:49:31
