time_stamp,advertising_address
1707958233.146908,5d:c5:5e:16:94:c8
1707958233.157028,7f:06:02:60:24:fe
1707958233.202071,7f:06:02:60:24:fe
1707958233.203212,5d:c5:5e:16:94:c8
1707958233.2306504,5d:c5:5e:16:94:c8
1707958233.254217,7f:06:02:60:24:fe
1707958233.2570157,5d:c5:5e:16:94:c8
1707958233.2782629,7f:06:02:60:24:fe
1707958233.319535,7f:06:02:60:24:fe
1707958233.3708699,5d:c5:5e:16:94:c8
1707958233.39812,5d:c5:5e:16:94:c8
1707958233.427397,7f:06:02:60:24:fe
1707958233.432397,e8:de:fb:11:dc:b8
1707958233.4417133,5d:c5:5e:16:94:c8
1707958233.4873967,7f:06:02:60:24:fe
1707958233.492397,e8:de:fb:11:dc:b8
1707958233.511054,7f:06:02:60:24:fe
1707958233.5236676,5d:c5:5e:16:94:c8
1707958233.531775,7f:06:02:60:24:fe
1707958233.5499036,5d:c5:5e:16:94:c8
1707958233.551938,7f:06:02:60:24:fe
1707958233.5811298,5d:c5:5e:16:94:c8
1707958233.5997362,7f:06:02:60:24:fe
1707958233.6071148,5d:c5:5e:16:94:c8
1707958233.6231272,7f:06:02:60:24:fe
1707958233.6466348,7f:06:02:60:24:fe
1707958233.648409,5d:c5:5e:16:94:c8
1707958233.6748412,5d:c5:5e:16:94:c8
1707958233.6921809,7f:06:02:60:24:fe
1707958233.698576,7f:06:02:60:24:fe
1707958233.7253969,7f:06:02:60:24:fe
1707958233.744472,5d:c5:5e:16:94:c8
1707958233.7460208,ef:21:ad:2c:3f:0b
1707958233.7470536,7f:06:02:60:24:fe
1707958233.7708974,5d:c5:5e:16:94:c8
1707958233.776124,7f:06:02:60:24:fe
1707958233.8031845,5d:c5:5e:16:94:c8
1707958233.823287,7f:06:02:60:24:fe
1707958233.8444738,7f:06:02:60:24:fe
1707958233.8503935,5d:c5:5e:16:94:c8
1707958233.8661618,5d:c5:5e:16:94:c8
1707958233.868081,7f:06:02:60:24:fe
1707958233.891149,5d:c5:5e:16:94:c8
1707958233.896005,7f:06:02:60:24:fe
1707958233.9123988,e8:de:fb:11:dc:b8
1707958233.922374,7f:06:02:60:24:fe
1707958233.925982,5d:c5:5e:16:94:c8
1707958233.944738,7f:06:02:60:24:fe
1707958233.9520242,5d:c5:5e:16:94:c8
1707958233.968549,7f:06:02:60:24:fe
1707958233.9783144,5d:c5:5e:16:94:c8
1707958233.9907298,7f:06:02:60:24:fe
1707958234.029899,7f:06:02:60:24:fe
1707958234.0348992,5d:c5:5e:16:94:c8
1707958234.036149,e8:de:fb:11:dc:b8
1707958234.0386493,ce:da:fe:e9:a6:9e
1707958234.052155,7f:06:02:60:24:fe
1707958234.082086,7f:06:02:60:24:fe
1707958234.1061058,7f:06:02:60:24:fe
1707958234.137033,7f:06:02:60:24:fe
1707958234.164329,5d:c5:5e:16:94:c8
1707958234.16558,7f:06:02:60:24:fe
1707958234.1870687,7f:06:02:60:24:fe
1707958234.209323,7f:06:02:60:24:fe
1707958234.2586503,e8:de:fb:11:dc:b8
1707958234.2861955,5d:c5:5e:16:94:c8
1707958234.3058999,7f:06:02:60:24:fe
1707958234.3120704,5d:c5:5e:16:94:c8
1707958234.3334181,7f:06:02:60:24:fe
1707958234.3597586,5d:c5:5e:16:94:c8
1707958234.3858078,5d:c5:5e:16:94:c8
1707958234.483126,7f:06:02:60:24:fe
1707958234.498188,5d:c5:5e:16:94:c8
1707958234.5085769,7f:06:02:60:24:fe
1707958234.524189,5d:c5:5e:16:94:c8
1707958234.529747,7f:06:02:60:24:fe
1707958234.5511534,5d:c5:5e:16:94:c8
1707958234.5822554,5d:c5:5e:16:94:c8
1707958234.6080444,5d:c5:5e:16:94:c8
1707958234.630421,7f:06:02:60:24:fe
1707958234.6345778,5d:c5:5e:16:94:c8
1707958234.6759868,5d:c5:5e:16:94:c8
1707958234.7048929,5d:c5:5e:16:94:c8
1707958234.708048,7f:06:02:60:24:fe
1707958234.7308438,7f:06:02:60:24:fe
1707958234.7457528,5d:c5:5e:16:94:c8
1707958234.7720842,5d:c5:5e:16:94:c8
1707958234.8042395,5d:c5:5e:16:94:c8
1707958234.817223,7f:06:02:60:24:fe
1707958234.8378983,7f:06:02:60:24:fe
1707958234.858432,5d:c5:5e:16:94:c8
1707958234.859881,7f:06:02:60:24:fe
1707958234.8731835,5d:c5:5e:16:94:c8
1707958234.88474,7f:06:02:60:24:fe
1707958234.9154618,5d:c5:5e:16:94:c8
1707958234.930809,5d:c5:5e:16:94:c8
1707958235.004753,e8:de:fb:11:dc:b8
1707958235.007403,5d:c5:5e:16:94:c8
1707958235.0249028,ce:da:fe:e9:a6:9e
1707958235.0317798,5d:c5:5e:16:94:c8
1707958235.0447543,7f:06:02:60:24:fe
1707958235.0497541,e8:de:fb:11:dc:b8
1707958235.084295,5d:c5:5e:16:94:c8
1707958235.089426,7f:06:02:60:24:fe
1707958235.1111834,5d:c5:5e:16:94:c8
1707958235.1395948,7f:06:02:60:24:fe
1707958235.169468,7f:06:02:60:24:fe
1707958235.1796386,5d:c5:5e:16:94:c8
1707958235.2205746,5d:c5:5e:16:94:c8
1707958235.2221541,7f:06:02:60:20:ff
1707958235.2493384,5d:c5:5e:16:94:c8
1707958235.273525,7f:06:02:60:24:f6
1707958235.3018103,5d:c5:5e:16:94:c8
1707958235.328528,5d:c5:5e:16:94:c8
1707958235.360872,5d:c5:5e:16:94:c8
1707958235.365669,7f:06:02:60:24:fe
1707958235.3867533,5d:c5:5e:16:94:c8
1707958235.388544,7f:06:02:60:24:de
1707958235.4134653,5d:c5:5e:16:94:c8
1707958235.4282315,5d:c5:5e:16:94:c8
1707958235.49936,7f:06:02:60:24:fe
1707958235.5371928,5d:c5:5e:16:94:c8
1707958235.563672,5d:c5:5e:16:94:c8
1707958235.583043,7f:06:c2:60:24:f6
1707958235.6097791,5d:c5:5e:16:94:c8
1707958235.6359253,5d:c5:5e:16:94:c8
1707958235.6404233,7f:06:02:60:25:fe
1707958235.6948473,5d:c5:5e:16:94:c8
1707958235.7216952,7f:06:02:60:24:fe
1707958235.7468262,7f:06:02:60:24:fe
1707958235.7552204,ef:21:ad:2c:3f:0b
1707958235.7729473,5d:c5:5e:16:94:c8
1707958235.7758372,7f:06:02:60:24:fe
1707958235.8055391,7f:06:02:60:24:fe
1707958235.8204799,5d:c5:5e:16:94:c8
1707958235.848175,5d:c5:5e:16:94:c8
1707958235.863043,5d:c5:5e:16:94:c8
1707958235.8769462,7f:06:02:60:24:fe
1707958235.8898668,5d:c5:5e:16:94:c8
1707958235.9169772,7f:06:02:60:24:5e
1707958235.9319973,7f:06:02:60:24:fe
1707958235.9768722,7f:06:02:60:20:fe
1707958235.9972801,7f:06:02:60:24:fe
1707958236.028026,7f:06:02:60:24:fe
1707958236.0498712,7f:06:02:62:24:fe
1707958236.0656219,5d:c5:5e:16:94:c8
1707958236.0809276,5d:c5:5e:16:94:c8
1707958236.098634,7f:06:02:60:24:f6
1707958236.1068456,5d:c5:5e:16:94:c8
1707958236.1398573,61:51:7d:e8:f4:fe
1707958236.2083323,7f:06:02:60:24:fe
1707958236.223202,5d:c5:5e:16:94:c8
1707958236.2604654,7f:06:02:60:24:fe
1707958236.3348079,7f:06:02:60:24:fe
1707958236.3447156,5d:c5:5e:16:94:c8
1707958236.3619785,7f:06:02:60:24:fe
1707958236.373487,5d:c5:5e:16:94:c8
1707958236.4316525,7f:06:02:60:24:fe
1707958236.452072,5d:c5:5e:16:94:c8
1707958236.473576,5d:c5:5e:16:94:c8
1707958236.5272095,5d:c5:5e:16:94:c8
1707958236.5534914,5d:c5:5e:16:94:c8
1707958236.567384,7f:06:02:60:24:fe
1707958236.663481,5d:c5:5e:16:94:c8
1707958236.7120612,7f:06:02:60:24:fe
1707958236.7220232,5d:c5:5e:16:94:c8
1707958236.7366471,7f:06:02:60:24:fe
1707958236.748109,5d:c5:5e:16:94:c8
1707958236.7655272,7f:06:02:60:24:fe
1707958236.774376,5d:c5:5e:16:94:c8
1707958236.8068812,7f:06:02:60:24:fe
1707958236.8185885,5d:c5:5e:16:94:c8
1707958236.8234634,7f:06:02:60:24:fe
1707958236.8455846,5d:c5:5e:16:94:c8
1707958236.8493662,7f:06:02:60:24:fe
1707958236.8717713,5d:c5:5e:16:94:c8
1707958236.8968894,7f:06:02:60:24:fe
1707958236.8983068,5d:c5:5e:16:94:c8
1707958236.9248264,7f:06:02:60:24:fe
1707958236.944653,5d:c5:5e:16:94:c8
1707958236.9708662,5d:c5:5e:16:94:c8
1707958236.997458,5d:c5:5e:16:94:c8
1707958237.0060804,7f:06:02:60:24:fe
1707958237.012049,ce:da:fe:e9:a6:9e
1707958237.0572064,e8:de:fb:11:dc:b8
1707958237.061068,7f:06:02:60:24:fe
1707958237.0706606,5d:c5:5e:16:94:c8
1707958237.0786395,7f:06:02:60:24:fe
1707958237.0972135,5d:c5:5e:16:94:c8
1707958237.122409,7f:06:02:60:24:fe
1707958237.1231544,5d:c5:5e:16:94:c8
1707958237.1743593,7f:06:02:60:24:fe
1707958237.2220185,7f:06:02:60:24:fe
1707958237.2517774,7f:06:02:60:24:fe
1707958237.2756064,7f:06:02:60:24:fe
1707958237.2786531,5d:c5:5e:16:94:c8
1707958237.2971604,7f:06:02:60:24:fe
1707958237.304548,5d:c5:5e:16:94:c8
1707958237.3634984,5d:c5:5e:16:94:c8
1707958237.3779466,7f:06:02:60:24:fe
1707958237.404287,7f:06:02:60:24:fe
1707958237.4244695,7f:06:02:60:24:fe
1707958237.4306579,5d:c5:5e:16:94:c8
1707958237.4542043,7f:06:02:60:24:fe
1707958237.4568148,5d:c5:5e:16:94:c8
1707958237.4804711,7f:06:02:60:24:fe
1707958237.4855247,5d:c5:5e:16:94:c8
1707958237.5010815,7f:06:02:60:24:fe
1707958237.5535815,7f:06:02:60:24:fe
1707958237.554633,5d:c5:5e:16:94:c8
1707958237.5860755,1a:e6:02:60:24:fe
1707958237.5980573,7f:06:02:60:24:fe
1707958237.6231935,7f:06:02:60:24:fe
1707958237.6647184,5d:c5:5e:16:94:c8
1707958237.6797566,5d:c5:5e:16:94:c8
1707958237.7118192,7f:06:02:60:24:fe
1707958237.7344959,5d:c5:5e:16:94:c8
1707958237.7597642,ef:21:cc:24:3f:4b
1707958237.7781467,5d:c5:5e:16:94:c8
1707958237.8121743,7f:06:02:60:24:fe
1707958237.813608,5d:c5:5e:16:94:c8
1707958237.8334887,7f:06:02:60:24:fe
1707958237.8470345,5d:c5:5e:16:94:c8
1707958237.8761892,5d:c5:5e:16:94:c8
1707958237.8974085,5d:c5:5e:16:94:c8
1707958237.919912,7f:06:02:60:24:fe
1707958237.9211955,5d:c5:5e:16:94:c8
1707958237.9456027,5d:c5:5e:16:94:c8
1707958237.9624155,7f:06:02:60:24:fe
1707958237.9657834,5d:c5:5e:16:94:c8
1707958237.9922695,7f:06:02:60:24:fe
1707958238.0315285,7f:06:02:60:24:fe
1707958238.0730038,5d:c5:5e:16:94:c8
1707958238.076028,7f:06:02:60:24:fe
1707958238.0973182,5d:c5:5e:16:94:c8
1707958238.1021006,7f:06:02:60:24:fe
1707958238.144515,5d:c5:5e:16:94:c8
1707958238.1743643,5d:c5:5e:16:94:c8
1707958238.1967704,7f:06:02:60:24:fe
1707958238.2220354,5d:c5:5e:16:94:c8
1707958238.2810266,5d:c5:5e:16:94:c8
1707958238.2954834,7f:06:02:60:24:fe
1707958238.3207073,7f:06:02:60:24:fe
1707958238.3644738,5d:c5:5e:16:94:c8
1707958238.3710895,7f:06:02:60:24:fe
1707958238.4429932,5d:c5:5e:16:94:c8
1707958238.4760325,5d:c5:5e:16:94:c8
1707958238.4912107,5d:c5:5e:16:94:c8
1707958238.5179234,5d:c5:5e:16:94:c8
1707958238.5329034,7f:06:02:60:24:fe
1707958238.5598512,7f:06:02:60:24:fe
1707958238.5873435,7f:06:02:60:24:fe
1707958238.6020546,5d:c5:5e:16:94:c8
1707958238.6055405,7f:06:02:60:24:fe
1707958238.628248,5d:c5:5e:16:94:c8
1707958238.6698854,7f:06:02:60:24:fe
1707958238.6981995,5d:c5:5e:16:94:c8
1707958238.6995804,7f:06:02:60:24:fe
1707958238.7207246,7f:06:02:60:24:fe
1707958238.7443216,7f:06:02:60:24:fe
1707958238.7506135,5d:c5:5e:16:94:c8
1707958238.7771194,5d:c5:5e:16:94:c8
1707958238.8092244,7f:06:02:60:24:fe
1707958238.8096416,5d:c5:5e:16:94:c8
1707958238.8193927,7f:06:02:60:24:fe
1707958238.8249328,5d:c5:5e:16:94:c8
1707958238.8492246,7f:06:02:60:24:fe
1707958238.8506837,5d:c5:5e:16:94:c8
1707958238.8719816,7f:06:02:60:24:fe
1707958238.8782399,5d:c5:5e:16:94:c8
1707958238.9360971,5d:c5:5e:16:94:c8
1707958238.9492764,7f:06:02:60:24:fe
1707958238.9619503,5d:c5:5e:16:94:c8
1707958238.9982755,7f:06:02:60:24:fe
1707958239.0034044,5d:c5:5e:16:94:c8
1707958239.0548856,7f:06:02:60:24:fe
1707958239.05932,e8:de:fb:11:dc:b8
1707958239.0786345,7f:06:02:60:24:fe
1707958239.0880167,5d:c5:5e:16:94:c8
1707958239.1023388,7f:06:02:60:24:fe
1707958239.1142447,5d:c5:5e:16:94:c8
1707958239.1254706,7f:06:02:60:24:fe
1707958239.1554277,7f:06:02:60:24:fe
1707958239.1841898,7f:06:02:60:24:fe
1707958239.1969612,5d:c5:5e:16:94:c8
1707958239.2084424,7f:06:02:60:24:fe
1707958239.2542863,5d:c5:5e:16:94:c8
1707958239.2695851,5d:c5:5e:16:94:c8
1707958239.2731075,7f:06:02:60:24:fe
1707958239.2960443,5d:c5:5e:16:94:c8
1707958239.3016934,7f:06:02:60:24:fe
1707958239.3217194,7f:06:02:60:24:fe
1707958239.3222058,5d:c5:5e:16:94:c8
1707958239.3486826,5d:c5:5e:16:94:c8
1707958239.3772845,5d:c5:5e:16:94:c8
1707958239.4266708,7f:06:02:60:24:fe
1707958239.4535716,7f:06:02:60:24:fe
1707958239.4557118,5d:c5:5e:16:94:c8
1707958239.4808457,7f:06:02:60:24:fe
1707958239.5029416,7f:06:02:60:24:fe
1707958239.5035038,5d:c5:5e:16:94:c8
1707958239.6209085,7f:06:02:60:24:fe
1707958239.6680086,7f:06:02:60:24:fe
1707958239.6783357,5d:c5:5e:16:94:c8
1707958239.7107341,5d:c5:5e:16:94:c8
1707958239.7135887,7f:06:02:60:24:fe
1707958239.736857,5d:c5:5e:16:94:c8
1707958239.743187,7f:06:02:60:24:fe
1707958239.7615077,ef:21:ad:2c:3f:0b
1707958239.7634587,5d:c5:5e:16:94:c8
1707958239.7711744,7f:06:02:60:24:fe
1707958239.8229678,7f:06:02:60:24:fe
1707958239.8523135,5d:c5:5e:16:94:c8
1707958239.8797593,5d:c5:5e:16:94:c8
1707958239.9585714,7f:06:02:60:24:fe
1707958239.9599416,5d:c5:5e:16:94:c8
1707958239.9791749,7f:06:02:60:24:fe
1707958240.012334,5d:c5:5e:16:94:c8
1707958240.033283,5d:c5:5e:16:94:c8
1707958240.0546765,7f:06:02:60:24:fe
1707958240.078433,7f:06:02:60:24:fe
1707958240.1081553,7f:06:02:60:24:fe
1707958240.1443028,7f:06:02:60:24:fe
1707958240.1454127,5d:c5:5e:16:94:c8
1707958240.1611414,5d:c5:5e:16:94:c8
1707958240.1619115,7f:06:02:60:24:fe
1707958240.189781,7f:06:02:60:24:fe
1707958240.2032125,5d:c5:5e:16:94:c8
1707958240.2184708,7f:06:02:60:24:fe
1707958240.227422,5d:c5:5e:16:94:c8
1707958240.2311716,ce:da:fe:e9:a6:9e
1707958240.259922,7f:06:02:60:24:fe
1707958240.2661717,e8:de:fb:11:dc:b8
1707958240.282214,5d:c5:5e:16:94:c8
1707958240.2868505,7f:06:02:60:24:fe
1707958240.308254,5d:c5:5e:16:94:c8
1707958240.3135319,7f:06:02:60:24:fe
1707958240.3348863,5d:c5:5e:16:94:c8
1707958240.3361118,7f:06:02:60:24:fe
1707958240.4235227,7f:06:02:60:24:fe
1707958240.4285226,e8:de:fb:11:dc:b8
1707958240.4509697,7f:06:02:60:24:fe
1707958240.4782677,7f:06:02:60:24:fe
1707958240.4979267,7f:06:02:60:24:fe
1707958240.5054116,5d:c5:5e:16:94:c8
1707958240.5202987,7f:06:02:60:24:fe
1707958240.533191,5d:c5:5e:16:94:c8
1707958240.5419025,7f:06:02:60:24:fe
1707958240.5630846,7f:06:02:60:24:fe
1707958240.590416,7f:06:02:60:24:fe
1707958240.615737,5d:c5:5e:16:94:c8
1707958240.6419902,5d:c5:5e:16:94:c8
1707958240.6656518,7f:06:02:60:24:fe
1707958240.6680903,5d:c5:5e:16:94:c8
1707958240.7083957,7f:06:02:60:24:fe
1707958240.7099233,5d:c5:5e:16:94:c8
1707958240.713673,ce:da:fe:e9:a6:9e
1707958240.7308946,5d:c5:5e:16:94:c8
1707958240.7567675,5d:c5:5e:16:94:c8
1707958240.764304,7f:06:02:60:24:fe
1707958240.812224,5d:c5:5e:16:94:c8
1707958240.8386006,7f:06:02:60:24:fe
1707958240.8541632,5d:c5:5e:16:94:c8
1707958240.8658037,7f:06:02:60:24:fe
1707958240.9234161,5d:c5:5e:16:94:c8
1707958240.927424,7f:06:02:60:24:fe
1707958240.9336736,e8:de:fb:11:dc:b8
1707958240.9383473,5d:c5:5e:16:94:c8
1707958240.9648714,5d:c5:5e:16:94:c8
1707958240.9745767,7f:06:02:60:24:fe
1707958240.9911306,5d:c5:5e:16:94:c8
1707958240.9984808,7f:06:02:60:24:fe
1707958241.03457,7f:06:02:60:24:fe
1707958241.0460758,5d:c5:5e:16:94:c8
1707958241.0508535,7f:06:02:60:24:fe
1707958241.0723639,5d:c5:5e:16:94:c8
1707958241.1246772,5d:c5:5e:16:94:c8
1707958241.1272578,7f:06:02:60:24:fe
1707958241.1460009,5d:c5:5e:16:94:c8
1707958241.183361,5d:c5:5e:16:94:c8
1707958241.2571285,5d:c5:5e:16:94:c8
1707958241.2636535,7f:06:02:60:24:fe
1707958241.2924259,5d:c5:5e:16:94:c8
1707958241.294785,7f:06:02:60:24:fe
1707958241.2961757,ce:da:fe:e9:a6:9e
1707958241.345428,7f:06:02:60:24:fe
1707958241.351163,5d:c5:5e:16:94:c8
1707958241.3681645,7f:06:02:60:24:fe
1707958241.387011,7f:06:02:60:24:fe
1707958241.405553,5d:c5:5e:16:94:c8
1707958241.409734,7f:06:02:60:24:fe
1707958241.430301,7f:06:02:60:24:fe
1707958241.4532487,7f:06:02:60:24:fe
1707958241.479244,7f:06:02:60:24:fe
1707958241.4798791,5d:c5:5e:16:94:c8
1707958241.4993258,7f:06:02:60:24:fe
1707958241.5161762,5d:c5:5e:16:94:c8
1707958241.5205288,7f:06:02:60:24:fe
1707958241.5211763,ce:da:fe:e9:a6:9e
1707958241.5507061,5d:c5:5e:16:94:c8
1707958241.5655375,5d:c5:5e:16:94:c8
1707958241.5716019,7f:06:02:60:24:fe
1707958241.5911336,5d:c5:5e:16:94:c8
1707958241.5984392,7f:06:02:60:24:fe
1707958241.6167629,5d:c5:5e:16:94:c8
1707958241.643599,5d:c5:5e:16:94:c8
1707958241.653528,e8:de:fb:11:dc:b8
1707958241.669679,5d:c5:5e:16:94:c8
1707958241.6785278,e8:de:fb:11:dc:b8
1707958241.701916,7f:06:02:60:24:fe
1707958241.7111773,5d:c5:5e:16:94:c8
1707958241.7161772,ce:da:fe:e9:a6:9e
1707958241.729144,7f:06:02:60:24:fe
1707958241.7331033,5d:c5:5e:16:94:c8
1707958241.754824,7f:06:02:60:24:fe
1707958241.763472,ef:21:ad:2c:3f:0b
1707958241.7880383,5d:c5:5e:16:94:c8
1707958241.8131454,5d:c5:5e:16:94:c8
1707958241.817427,7f:06:02:60:24:fe
1707958241.823677,e8:de:fb:11:dc:b8
1707958241.8392327,5d:c5:5e:16:94:c8
1707958241.842067,7f:06:02:60:24:fe
1707958241.870715,7f:06:02:60:24:fe
1707958241.9273272,7f:06:02:60:24:fe
1707958241.949388,7f:06:02:60:24:fe
1707958241.9507363,5d:c5:5e:16:94:c8
1707958241.9662242,5d:c5:5e:16:94:c8
1707958241.9931169,7f:06:02:60:24:fe
1707958242.0179577,7f:06:02:60:24:fe
1707958242.0186594,5d:c5:5e:16:94:c8
1707958242.0359082,5d:c5:5e:16:94:c8
1707958242.042947,7f:06:02:60:24:fe
1707958242.0624454,5d:c5:5e:16:94:c8
1707958242.065848,7f:06:02:60:24:fe
1707958242.0887117,7f:06:02:60:24:fe
1707958242.0999312,5d:c5:5e:16:94:c8
1707958242.1145158,5d:c5:5e:16:94:c8
1707958242.147297,5d:c5:5e:16:94:c8
1707958242.1735196,5d:c5:5e:16:94:c8
1707958242.1872897,7f:06:02:60:24:fe
1707958242.1997046,5d:c5:5e:16:94:c8
1707958242.21482,7f:06:02:60:24:fe
1707958242.258024,5d:c5:5e:16:94:c8
1707958242.2585578,7f:06:02:60:24:fe
1707958242.299646,7f:06:02:60:24:fe
1707958242.310759,5d:c5:5e:16:94:c8
1707958242.321045,7f:06:02:60:24:fe
1707958242.3256295,5d:c5:5e:16:94:c8
1707958242.3520672,5d:c5:5e:16:94:c8
1707958242.3809464,5d:c5:5e:16:94:c8
1707958242.405684,7f:06:02:60:24:fe
1707958242.4067357,5d:c5:5e:16:94:c8
1707958242.4479578,5d:c5:5e:16:94:c8
1707958242.4544609,7f:06:02:60:24:fe
1707958242.4806228,5d:c5:5e:16:94:c8
1707958242.48114,7f:06:02:60:24:fe
1707958242.503701,7f:06:02:60:24:fe
1707958242.507131,5d:c5:5e:16:94:c8
1707958242.560511,5d:c5:5e:16:94:c8
1707958242.6030192,7f:06:02:60:24:fe
1707958242.628712,7f:06:02:60:24:fe
1707958242.6298614,5d:c5:5e:16:94:c8
1707958242.6498768,7f:06:02:60:24:fe
1707958242.6558785,5d:c5:5e:16:94:c8
1707958242.675904,7f:06:02:60:24:fe
1707958242.7031546,5d:c5:5e:16:94:c8
1707958242.7247598,7f:06:02:60:24:fe
1707958242.7298615,5d:c5:5e:16:94:c8
1707958242.7560608,5d:c5:5e:16:94:c8
1707958242.7817152,5d:c5:5e:16:94:c8
1707958242.797175,5d:c5:5e:16:94:c8
1707958242.826003,5d:c5:5e:16:94:c8
1707958242.831026,7f:06:02:60:24:fe
1707958242.8519762,5d:c5:5e:16:94:c8
1707958242.8796444,5d:c5:5e:16:94:c8
1707958242.880907,7f:06:02:60:24:fe
1707958242.9057631,5d:c5:5e:16:94:c8
1707958242.929185,7f:06:02:60:24:fe
1707958243.0036123,7f:06:02:60:24:fe
1707958243.037016,5d:c5:5e:16:94:c8
1707958243.052404,5d:c5:5e:16:94:c8
1707958243.069317,7f:06:02:60:24:fe
1707958243.078731,5d:c5:5e:16:94:c8
1707958243.092915,7f:06:02:60:24:fe
1707958243.1484923,7f:06:02:60:24:fe
1707958243.1594434,5d:c5:5e:16:94:c8
1707958243.19332,7f:06:02:60:24:fe
1707958243.2179508,7f:06:02:60:24:fe
1707958243.2393546,5d:c5:5e:16:94:c8
1707958243.240712,7f:06:02:60:24:fe
1707958243.2593808,5d:c5:5e:16:94:c8
1707958243.2621222,7f:06:02:60:24:fe
1707958243.2856648,5d:c5:5e:16:94:c8
1707958243.312132,5d:c5:5e:16:94:c8
1707958243.3531792,5d:c5:5e:16:94:c8
1707958243.371159,7f:06:02:60:24:fe
1707958243.382419,7f:06:02:60:24:fe
1707958243.3972692,5d:c5:5e:16:94:c8
1707958243.4068475,7f:06:02:60:24:fe
1707958243.4820962,7f:06:02:60:24:fe
1707958243.5070043,7f:06:02:60:24:fe
1707958243.5155196,5d:c5:5e:16:94:c8
1707958243.526854,7f:06:02:60:24:fe
1707958243.5511112,7f:06:02:60:24:fe
1707958243.5643055,5d:c5:5e:16:94:c8
1707958243.5744271,7f:06:02:60:24:fe
1707958243.593238,5d:c5:5e:16:94:c8
1707958243.597167,7f:06:02:60:24:fe
1707958243.6171286,5d:c5:5e:16:94:c8
1707958243.620868,7f:06:02:60:24:fe
1707958243.640466,5d:c5:5e:16:94:c8
1707958243.6431413,7f:06:02:60:24:fe
1707958243.6693108,7f:06:02:60:24:fe
1707958243.6833794,5d:c5:5e:16:94:c8
1707958243.704213,7f:06:02:60:24:fe
1707958243.7119324,5d:c5:5e:16:94:c8
1707958243.7205572,7f:06:02:60:24:fe
1707958243.7245793,ce:da:fe:e9:a6:9e
1707958243.7494152,7f:06:02:60:24:fe
1707958243.7611845,5d:c5:5e:16:94:c8
1707958243.7636497,ef:21:ad:2c:3f:0b
1707958243.7781,7f:06:02:60:24:fe
1707958243.7872837,5d:c5:5e:16:94:c8
1707958243.8154652,c4:2b:53:8d:32:fe
1707958243.8262243,e8:de:fb:11:dc:b8
1707958243.829475,7f:06:02:60:24:fe
1707958243.8586729,5d:c5:5e:16:94:c8
1707958243.8692589,7f:06:02:60:24:fe
1707958243.897098,7f:06:02:60:24:fe
1707958243.9070342,5d:c5:5e:16:94:c8
1707958243.927403,7f:06:02:60:24:fe
1707958243.9817643,7f:06:02:60:24:fe
1707958244.007414,7f:06:02:60:24:fe
1707958244.0379643,5d:c5:5e:16:94:c8
1707958244.038498,7f:06:02:60:24:fe
1707958244.0560694,7f:06:02:60:24:fe
1707958244.07857,7f:06:02:60:24:fe
1707958244.0857058,5d:c5:5e:16:94:c8
1707958244.10693,7f:06:02:60:24:fe
1707958244.1495678,5d:c5:5e:16:94:c8
